RecordedDate,age,gender,gender_5_TEXT,country,duration,recall-pos-text,recall-neg-text,trust,trust_3_TEXT,PROLIFIC_PID,af01,af02,af03,af04,af05,af06,af07,af08,af09,af10,af11,af12,af13,af14,af15,af16,as01,as02,as03,as04,as05,as06,as07,as08,as09,as10,as11,as12,as13,as14,as15,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,rf01,rf02,rf03,rf04,rf05,rf06,rf07,rf08,rf09,rf10,rf11,rf12,rf13,rf14,rf15,rs01,rs02,rs03,rs04,rs05,rs06,rs07,rs08,rs09,rs10,rs11,rs12,rs13,rs14,rs15,possibleCareless,cf08_dup,as07_dup
1/5/23 4:21,20,Non-binary,NA,United States of America,636,"Sonic Frontiers is pretty fun. It's an open world sonic game, and my favorite parts is the 3d platformer parts that's like the sonic games on the wii. it's fun to run around and discover stuff.",NA,1,NA,60b4141d728a25b5a46f9d46,3,3,2,5,3,3,2,2,4,2,3,3,3,3,3,3,5,5,5,4,4,5,5,5,7,5,6,5,6,5,5,2,3,1,3,5,3,3,3,3,3,3,3,5,4,4,1,6,5,5,5,5,5,6,5,5,5,6,4,5,5,5,2,4,3,2,4,2,3,2,3,5,4,3,4,2,2,5,4,5,6,2,5,5,3,3,3,5,4,3,4,4,FALSE,3,5
1/5/23 4:21,22,Man,NA,Mexico,708,NA,"Overtwatch, too frustrating at times due to the poor matchmaking, either wins or losses by a landslide",1,NA,60d0c85826ef72e1f37e5fda,6,6,2,7,6,5,5,3,6,6,2,3,4,5,6,5,3,3,3,5,4,4,3,5,3,2,4,4,3,2,4,5,7,5,5,5,7,5,5,6,5,1,3,3,5,7,5,2,4,4,3,3,5,5,3,3,4,3,3,2,4,5,5,3,3,3,5,3,6,4,5,6,3,3,5,3,3,5,3,2,5,4,5,3,3,3,2,2,3,2,3,2,FALSE,5,4
1/5/23 4:21,22,Man,NA,Mexico,903,I played Call of Duty Modern Warfare 2. It was a competitive match so I felt rushed and focused. I didn't really think about other stuff while I was in the match. We won the game and I felt satisfied because I got the most kills and I leveled up my guns. It was pretty fun and I enjoyed my time playing this new game.,NA,1,NA,6152c2ccdc9301faa88bb95a,5,2,1,2,3,3,2,1,1,3,5,1,2,1,1,3,7,5,4,1,6,6,6,5,5,4,5,6,5,5,4,5,4,1,2,5,5,3,5,3,4,1,2,5,2,2,6,5,6,5,6,5,5,6,6,6,6,6,5,6,6,6,2,3,2,1,4,4,7,4,5,2,2,2,1,3,2,5,4,3,5,4,4,4,4,5,5,5,5,6,4,4,FALSE,5,6
1/5/23 4:21,22,Man,NA,Mexico,651,NA,"Dark Souls is a pretty known game, you just kill stuff and defeat bosses, the thing is that this game is SO DIFICULT. It was too hard for me and just stresed me out a lot, didn't enjoy a bit playing and after some hours giving it a try I just let it be to never play it again",1,NA,614b6e4a03ded5acfe2ef9b0,5,5,2,7,4,7,6,5,7,6,7,5,2,7,6,4,2,2,2,2,5,2,3,7,4,3,2,3,4,2,4,7,7,7,7,7,7,7,7,7,6,2,7,7,7,2,7,2,1,1,5,4,3,2,3,5,1,6,2,2,2,3,4,4,5,6,3,4,2,1,2,6,4,7,6,5,4,2,1,3,2,3,4,4,4,5,4,1,2,4,3,2,FALSE,7,3
1/5/23 4:24,37,Man,NA,Canada,815,NA,Modern Warfare II online. I spawned 4 times in a row and got killed within 1 second of spawning back into the match. I like hard games like the dark souls franchise where it is hard but fair but spawn points that broken feel cheap and busted. I felt like my time was cheated.,1,NA,5f35ea51f0cfd606d35d01e5,5,3,3,4,3,5,4,6,4,5,4,4,4,4,5,3,1,3,4,2,4,1,5,3,5,4,3,4,3,4,4,5,5,6,5,4,7,3,4,6,6,3,3,6,5,4,4,3,3,1,5,4,5,4,5,4,5,3,5,5,5,4,4,4,4,4,3,5,5,4,4,5,4,6,4,3,5,3,3,5,4,4,4,4,5,6,3,3,3,4,4,4,FALSE,5,5
1/5/23 4:25,20,Man,NA,South Africa,1094,NA,It was fun. i was playing GTA Online where i can create my own character and run my own businesses. You can also buy multiple houses and garages to sleep and store your vehicles.,1,NA,60cf6d86b25d01b94fc25bb4,4,2,1,1,4,5,3,4,4,2,5,1,4,1,2,1,5,6,7,5,6,6,7,6,7,5,5,4,7,6,6,2,5,4,1,4,7,2,2,1,4,1,1,1,1,2,4,5,6,4,5,5,6,6,5,6,7,5,7,6,7,5,1,7,4,5,2,7,7,6,7,4,1,2,1,1,2,4,1,1,4,4,5,4,2,5,4,4,7,6,4,4,FALSE,5,6
1/5/23 4:25,24,Woman,NA,Mexico,855,"Skull girls, I was fighting with a character, I was very eager to win was a character difficult and it has cost me to overcome it but finally I could and that made me feel happy and energetic",NA,1,NA,5e8fd165f3d8212cd90e0d4d,1,1,1,7,2,1,3,7,1,1,1,1,1,1,1,1,6,5,4,3,5,6,3,1,2,2,7,3,1,4,5,1,2,1,1,6,1,1,2,1,2,1,3,3,4,2,3,6,6,5,6,3,6,5,5,5,6,5,6,7,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,6,5,6,5,1,3,5,6,6,5,6,6,4,6,FALSE,3,4
1/5/23 4:25,40,Man,NA,Mexico,936,"Dawn of War 2; retribution
It is a strategic game RTS about manage resoucers and troops of different factions from the universe of warhammer 40000, I feel exited, it requeres a lot of atention and tactics and I enjoy that a lot",NA,1,NA,5ea90bb434d5e337e98c7edd,3,1,1,2,3,1,4,3,2,1,1,1,1,1,1,1,6,6,7,6,6,6,7,7,4,2,5,4,6,6,6,1,1,1,1,2,2,1,2,2,1,1,1,1,3,2,3,5,5,6,6,6,5,6,7,7,6,6,6,6,6,7,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,5,5,1,6,5,4,4,4,6,5,5,5,4,3,5,FALSE,4,7
1/5/23 4:25,27,Man,NA,Mexico,903,"I am currently playing Bloodborne and enjoying it too much.
It is a pretty hard game, and killing a boss is the most satisfying sensation.
One of the latest bosses that i have defeated has a sick soundtrack and pretty good animations, it was an epic battle.",NA,1,NA,6094c7c1995d311119f84c43,2,1,1,2,2,2,2,2,2,1,7,2,2,1,2,1,6,4,4,5,5,6,6,6,6,3,3,6,5,5,6,2,5,2,5,2,6,2,5,2,2,1,3,3,5,2,7,7,7,6,6,5,7,6,6,6,5,7,6,7,6,6,2,3,2,2,2,2,2,2,1,2,2,3,2,2,2,3,2,2,2,2,2,5,1,2,2,6,5,2,2,2,FALSE,5,6
1/5/23 4:25,21,Man,NA,Mexico,945,NA,"the game is called Biomutant, basically it's a game where you have as a character an animal with different abilities that you learn throughout the game. The game is about an open world with a main story and also has side quests to complement the gameplay. Shortly after starting to play it I began to feel uncomfortable since the graphics were not the best, nor were the animations, npc's felt empty as if they were really bots, the map textures were horrible and the audio was bad, all that made me feel bored, tired, headache and I couldn't complete the whole game for the same
",1,NA,6160b2d17dbdd9da2b752583,6,6,7,6,1,7,1,6,6,6,2,2,1,6,2,7,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,6,6,6,6,6,6,2,6,4,2,7,6,7,6,2,1,1,1,1,1,2,2,1,4,1,1,1,6,2,6,1,7,1,6,1,6,1,6,7,6,7,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,FALSE,2,1
1/5/23 4:27,26,Man,NA,France,959,The last game i really enjoyed was The Evil Within 1. I was very careful during the whole game i did not know what i will encounter in every chapters. I felt the tense atmosphere all survival horror game should provides. I had to use my weapons effectively to not waste ammunitions. I had to use the traps against the ennemies to save essential ammunitions. I had to find the weakness of the monsters. The boss were very frightening and you had to use your surrounding to beat them or to escape. I liked the main character he was funny and capable. I also like the villain he had a sad past and i understand him.,NA,1,NA,5d164f9b1a4be700176367bd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,7,7,1,7,7,1,1,7,7,7,7,1,7,1,7,FALSE,1,7
1/5/23 4:27,22,Man,NA,Mexico,848,"Resident Evil 8, the looks amazing and the history is so cool, you feel fear and anxiety",NA,1,NA,613a472680d9c1bcf3b5bd97,1,4,1,6,4,2,4,4,3,3,4,2,4,4,4,3,2,4,4,4,3,4,6,5,5,4,5,4,4,4,5,4,5,2,3,4,5,4,4,1,4,2,4,1,4,3,6,6,5,4,4,4,5,5,6,5,6,6,5,6,4,5,3,5,1,4,2,4,3,2,2,6,4,5,2,5,2,4,4,3,5,2,4,4,4,5,4,5,3,6,4,5,FALSE,4,5
1/5/23 4:28,26,Man,NA,Spain,1284,"The game was Assassins Creed Odyssey. To keep it short, it was about a woman in the ancient greek that fighted a cult that wanted to rule over the continent. It was very exciting to see a strong woman as strong main character. The world was so vibrant and with a lot of personality. I loved it.",NA,1,NA,60e6eda97cd4df728a0d4afe,1,5,1,6,4,1,2,4,1,4,1,1,3,5,1,4,6,7,6,7,6,5,7,7,6,5,6,5,2,4,7,1,2,2,1,2,2,1,1,1,2,1,1,1,1,4,3,7,7,7,7,5,5,7,6,5,7,5,7,7,7,6,4,4,2,6,1,2,1,4,2,4,4,4,1,1,1,6,6,6,6,6,6,4,7,5,5,5,5,6,2,5,FALSE,2,7
1/5/23 4:29,21,Man,NA,Chile,1418,"It was Earthbound, I was playing that part where you are in an underground cave with dinosaurs that are pretty hard to beat. I felt great and wondered why I haven't played that game on the last few months, but also a little anxious because my team was low on health and I didn't have a lot of items.",NA,1,NA,60a5e855755632558633e9fb,5,6,1,7,5,5,6,6,6,5,3,1,2,4,2,4,3,5,5,3,3,4,6,5,3,2,6,3,6,7,7,2,1,2,1,3,6,1,5,3,4,5,2,5,3,3,5,6,7,6,5,5,7,6,6,5,6,5,7,7,7,4,2,2,5,2,2,5,1,1,4,3,1,5,1,3,1,5,1,6,4,3,6,5,5,7,5,7,2,6,1,7,FALSE,5,5
1/5/23 4:30,30,Man,NA,Mexico,1257,"The game was Path of Exile, I made some progress on my character's gear by landing a double corrupt on one of my Awakened support gems, sold some items, making some money to get closer to my league goal. Felt like I got a lot of progress done.",NA,1,NA,5ecf3e5fa3d3b6350199c5e1,3,2,2,2,3,3,5,2,2,2,5,3,3,2,2,5,6,5,6,6,6,6,5,6,7,6,6,5,5,6,5,2,5,2,3,2,5,2,3,3,3,1,3,5,5,3,5,5,6,5,6,5,5,5,6,6,5,6,5,3,5,5,5,1,5,3,2,6,1,2,5,5,2,6,2,3,1,3,2,2,5,2,5,3,2,2,2,5,5,2,2,2,FALSE,3,6
1/5/23 4:30,21,Non-binary,NA,Mexico,1543,"I have been playing left 4 dead 2 for years and honestly it is one of my favorite video games, it is a simple but fun shooter since I usually play with friends, add endless mods to make the game even more interesting, add difficult and fun maps.",NA,1,NA,613c542c957161802d700fb2,3,5,1,3,2,1,6,5,6,2,7,2,2,2,3,5,7,7,5,7,6,6,6,7,6,3,7,6,5,6,7,5,2,2,1,4,5,2,3,2,2,1,1,1,1,6,4,7,7,6,6,5,7,7,5,6,7,6,7,7,7,6,5,5,5,4,1,2,1,4,1,4,7,1,4,6,2,5,7,6,6,5,3,5,7,6,4,6,7,6,5,6,FALSE,2,6
1/5/23 4:33,19,Man,NA,Mexico,1653,The most recent game I played was Warframe. I was completing a quest to get a dog-like companion called Kubrow. Finishing it was satisfying and made me want to keep playing.,NA,1,NA,6099d90cef7e081dbcd71c24,5,4,2,4,7,2,1,3,5,5,5,1,1,1,4,5,7,6,6,7,7,7,7,2,6,1,6,4,4,6,4,3,3,1,2,2,2,1,1,1,3,1,1,1,4,5,3,7,7,5,7,4,7,5,5,6,5,3,7,7,7,5,1,3,5,3,1,5,1,2,4,4,1,1,1,1,1,2,2,1,3,4,6,1,1,1,4,4,4,4,1,4,FALSE,2,7
1/5/23 4:35,30,Man,NA,Chile,1621,NA,"I played the call of duty bo2 which I really like and I wanted to play it again, but the game rooms are very empty and if I found games they were full of hacker players, it bothered me a lot that people played with hack and did not enjoy the game as you have to play",1,NA,5d645bf6912c630018e269e3,7,3,1,6,5,7,5,4,4,4,1,3,5,4,4,2,4,6,7,7,5,5,3,4,4,5,5,5,5,7,5,4,6,1,1,5,5,7,7,2,5,1,3,2,2,2,2,7,7,7,6,5,6,6,6,4,6,6,6,6,4,6,3,7,5,1,5,7,6,5,6,2,2,4,4,2,6,4,4,3,7,3,7,3,5,4,5,5,3,4,3,6,FALSE,3,4
1/5/23 4:35,25,Man,NA,Portugal,1506,NA,"Most recent game I remember not enjoying was ""The Outer Worlds"", by Obsidian Entertainment.
The game was overly hyped before its release, since it was being developed by people who had worked on a very good RPG game, popular for having the best story out of that game's last three installments (Fallout New Vegas).
As such, I expected good writing in ""The Outer Worlds"", or at least anything unique on it that could hold me in and entertain. Instead I got your average sci-fi ""Rich people are always the evil cruel monsters! The rebels were actually the good guys!"" story that felt too much like a clear propaganda. That combined with the fact the NPCs all had the same punchable smug face, and gameplay being ""Meh"" as a typical ""adventure FPS"".
The issue wasn't the game being political, the issue was the game was very poorly written accompanied by clearly forced choices, with a tedious repetitive gameplay, soul-less characters, and a horrible inventory management.

I felt like I was doing a chore the entire game, without any real improvements throughout it.",1,NA,612ab0385e15625a6efe9daa,7,7,7,7,7,5,7,7,2,7,6,7,7,7,7,7,3,1,5,1,3,3,3,5,6,1,2,1,4,4,1,2,3,6,3,1,7,5,5,5,3,1,1,3,2,7,2,1,1,5,2,1,1,4,1,3,4,3,1,5,4,1,4,4,7,5,6,7,4,4,4,7,4,4,4,7,6,1,1,1,1,1,1,1,4,4,4,1,4,4,1,4,FALSE,5,3
1/5/23 4:36,26,Man,NA,South Africa,1579,NA,"The game was Batman: Arkham Knights. After playing Spiderman I was really excited to play this game, but it turned out to be really satisfactory. The storyline and combat were both underwhelming compared to the Spiderman games. Wasn't much of a Batman fan to begin with to be fair, but still I felt let down by this game.",1,NA,60f59f5c264fe8191a97bef2,5,6,7,6,5,5,3,6,3,7,3,2,2,4,2,6,5,3,2,5,5,5,5,5,7,3,2,2,4,2,1,5,3,3,2,3,5,3,5,5,5,5,3,6,3,5,2,2,5,3,5,3,2,5,7,3,5,3,5,6,6,3,4,3,7,4,6,7,3,4,6,4,4,5,4,5,3,1,1,3,2,2,2,4,1,2,2,1,2,2,2,2,FALSE,5,3
1/5/23 4:39,27,Man,NA,Mexico,1358,"i enjoy play league of legends its the best game for team work and solo game, a lot of action in league of legends",NA,1,NA,614587012320502d6c74f414,4,4,4,7,7,7,7,6,4,3,7,7,5,7,4,4,7,7,4,5,7,7,7,7,1,7,7,4,7,7,7,5,7,1,2,7,5,4,7,1,5,1,4,1,1,1,1,7,7,4,4,1,7,7,7,7,7,7,7,7,7,7,1,4,5,7,1,4,7,5,6,1,1,1,1,1,1,5,6,7,7,7,5,7,7,7,7,7,7,7,6,7,FALSE,7,7
1/5/23 4:39,41,Man,NA,Poland,717,NA,Recently I played Diablo 2 Resurrected. I had a difficult time fighting one of the bosses. I was feeling angry.,1,NA,600802c86848db33926d3914,2,3,3,3,4,3,4,3,2,3,3,2,2,4,4,3,6,5,4,2,6,5,5,5,5,4,6,4,5,4,5,5,3,3,3,4,3,3,5,5,3,2,3,3,3,2,3,5,6,5,4,5,6,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,2,4,4,4,2,4,4,3,3,4,4,2,4,4,4,4,4,5,4,4,5,4,4,4,FALSE,3,5
1/5/23 4:43,22,Man,NA,Mexico,1930,NA,it was the forza horizon game and i didn't enjoy it because i felt it was a very repetitive game and just because of that i didn't enjoy it and that made me feel bored.,1,NA,5d5496bdd84ebe0001f5fb20,7,7,7,7,7,6,7,1,1,7,1,1,1,1,1,7,4,1,1,7,1,4,1,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,1,7,1,1,4,1,1,1,1,7,1,6,7,6,1,5,6,1,1,1,7,1,1,7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,1,4
1/5/23 4:55,42,Man,NA,United Kingdom of Great Britain and Northern Ireland,2718,NA,Cyber Manhunt - the game was poorly written and translated. The gameplay was too repetitive.,1,NA,63484e978512958f261935e2,5,5,3,5,7,4,6,1,4,2,5,7,3,3,1,5,2,2,2,1,3,2,2,2,1,2,4,3,4,2,2,5,3,7,3,5,2,5,5,3,4,5,5,7,5,2,4,3,5,5,5,5,5,3,4,5,3,4,5,5,5,2,4,4,3,4,4,7,1,4,4,6,4,4,1,2,4,3,2,2,2,1,5,4,4,4,2,4,4,1,1,2,FALSE,5,1
1/5/23 5:09,20,Man,NA,United States of America,590,NA,"the video game is called smite, while I was in a game it was noticeable that my team was losing but my teammates began to behave very toxic, the truth was that I didn't find it annoying, the fact that they behaved like this was rather boring, being just a simple game",1,NA,613bbfebd7cdd60585f6a3a2,5,3,6,6,2,6,4,4,2,2,3,1,2,2,2,2,5,4,2,5,5,5,5,5,5,5,2,4,2,3,2,3,4,2,6,2,6,3,4,2,6,2,2,3,3,4,2,2,5,2,5,3,2,5,6,5,5,2,5,5,5,2,6,6,2,2,4,5,7,2,7,6,5,6,5,5,2,4,1,2,2,2,1,1,1,2,2,3,2,2,2,2,FALSE,4,5
1/5/23 5:12,29,Man,NA,Mexico,715,"I was playing Rocket league a few hours ago, when I play it it is kind of a bittersweet feeling because I really enjoy the game because of its mechanics but I kind a hate it because the people playing online are too toxic that they make it difficult for you to enjoy it.",NA,1,NA,5fb9adb28a52968d9f561808,7,7,1,7,5,7,6,6,1,7,6,1,7,6,6,1,5,7,7,4,5,6,7,7,1,5,6,5,1,3,1,5,6,3,2,1,6,5,6,5,5,1,1,7,7,2,1,5,1,5,5,5,6,6,6,5,5,2,4,6,5,6,1,6,1,7,7,7,7,7,7,7,1,7,1,7,1,1,1,1,4,1,5,1,1,1,1,6,4,4,1,1,FALSE,7,6
1/5/23 5:12,22,Non-binary,NA,Mexico,3917,"Mario Party 10, it was my first time playing it with family since Mario party 5 and it brought a lot of good memories, I also enjoyed a lot the mini games and even though I lost it was overall an amazing experience",NA,1,NA,61108a6b695212b842e7cfb1,2,5,1,1,6,1,3,5,6,4,1,1,6,1,1,1,6,5,5,7,5,7,7,7,5,6,7,6,7,4,7,1,6,7,1,5,2,1,1,3,1,1,1,1,1,1,1,6,6,6,6,7,7,7,5,5,5,7,6,7,6,6,5,3,1,5,4,1,6,6,5,6,5,7,3,4,5,5,5,4,6,5,5,4,5,6,5,5,1,4,3,3,FALSE,1,6
1/5/23 5:44,30,Man,NA,South Africa,1624,NA,The game I played was FIFA 23. It had been years since I played a soccer game. For the price I paid for it it wasn’t worth it as the gameplay hadn’t changed much since FIFA 19. The player celebrations after scoring are still the same.,1,NA,613af39692992acbacdbbbbc,2,1,1,7,7,2,1,5,5,2,7,2,1,3,2,3,7,5,7,7,7,7,5,5,7,5,5,5,5,5,5,1,2,1,1,3,2,1,1,1,2,1,1,2,2,1,2,5,7,5,7,5,5,7,5,7,7,5,7,7,7,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,7,5,5,6,5,5,5,5,6,5,3,5,FALSE,3,5
